"Country.Name","region","Dyear","values"
"Sub-Saharan Africa","SSF","D2019",27.76492234
"Sub-Saharan Africa","SSF","D2020",31.82428951
"Sub-Saharan Africa","SSF","D2021",35.86173873
"Sub-Saharan Africa","SSF","D2022",NA
"Small states","SST","D1990",0
"Small states","SST","D1991",0.005135943
"Small states","SST","D1992",0.020692788
"Small states","SST","D1993",0.04573143
"Small states","SST","D1994",0.138748567
"Small states","SST","D1995",0.343854478
"Small states","SST","D1996",0.714586394
"Small states","SST","D1997",1.241268565
"Small states","SST","D1998",2.227927759
"Small states","SST","D1999",3.05343308
"Small states","SST","D2000",4.798327185
"Small states","SST","D2001",6.312012765
"Small states","SST","D2002",8.677469749
"Small states","SST","D2003",10.2246089
"Small states","SST","D2004",11.91308835
"Small states","SST","D2005",13.38640998
"Small states","SST","D2006",15.04154284
"Small states","SST","D2007",17.17440252
"Small states","SST","D2008",19.77243644
"Small states","SST","D2009",22.14499619
"Small states","SST","D2010",25.46835328
"Small states","SST","D2011",29.57411915
"Small states","SST","D2012",32.23589489
"Small states","SST","D2013",36.41943539
"Small states","SST","D2014",40.2043424
"Small states","SST","D2015",43.7717254
"Small states","SST","D2016",47.46981584
"Small states","SST","D2017",51.90214605
"Small states","SST","D2018",59.32026938
"Small states","SST","D2019",62.30398071
"Small states","SST","D2020",65.50849814
"Small states","SST","D2021",68.21788119
"Small states","SST","D2022",NA
"Sao Tome and Principe","STP","D1990",0
"Sao Tome and Principe","STP","D1991",0
"Sao Tome and Principe","STP","D1992",0
"Sao Tome and Principe","STP","D1993",0
"Sao Tome and Principe","STP","D1994",0
"Sao Tome and Principe","STP","D1995",0
"Sao Tome and Principe","STP","D1996",NA
"Sao Tome and Principe","STP","D1997",NA
"Sao Tome and Principe","STP","D1998",0.295847047
"Sao Tome and Principe","STP","D1999",0.363203161
"Sao Tome and Principe","STP","D2000",4.638516816
"Sao Tome and Principe","STP","D2001",6.310917888
"Sao Tome and Principe","STP","D2002",7.580665169
"Sao Tome and Principe","STP","D2003",10.16184431
"Sao Tome and Principe","STP","D2004",13.32285269
"Sao Tome and Principe","STP","D2005",13.75948422
"Sao Tome and Principe","STP","D2006",14.18201978
"Sao Tome and Principe","STP","D2007",14.5904832
"Sao Tome and Principe","STP","D2008",15.48
"Sao Tome and Principe","STP","D2009",16.41
"Sao Tome and Principe","STP","D2010",18.75
"Sao Tome and Principe","STP","D2011",20.1612
"Sao Tome and Principe","STP","D2012",21.5724
"Sao Tome and Principe","STP","D2013",23
"Sao Tome and Principe","STP","D2014",24.41
"Sao Tome and Principe","STP","D2015",25.82
"Sao Tome and Principe","STP","D2016",28
"Sao Tome and Principe","STP","D2017",29.9312292
"Sao Tome and Principe","STP","D2018",30.081
"Sao Tome and Principe","STP","D2019",30.23161545
"Sao Tome and Principe","STP","D2020",40.31067242
"Sao Tome and Principe","STP","D2021",51.20409155
"Sao Tome and Principe","STP","D2022",NA
"Suriname","SUR","D1990",0
"Suriname","SUR","D1991",0
"Suriname","SUR","D1992",0
"Suriname","SUR","D1993",0
"Suriname","SUR","D1994",0
"Suriname","SUR","D1995",0.114720735
"Suriname","SUR","D1996",0.226306297
"Suriname","SUR","D1997",1.003086936
"Suriname","SUR","D1998",1.670148436
"Suriname","SUR","D1999",1.891871357
"Suriname","SUR","D2000",2.506411052
"Suriname","SUR","D2001",3.064448389
"Suriname","SUR","D2002",4.161568745
"Suriname","SUR","D2003",4.719875395
"Suriname","SUR","D2004",6.076047814
"Suriname","SUR","D2005",6.403086288
"Suriname","SUR","D2006",9.499626942
"Suriname","SUR","D2007",14.11
"Suriname","SUR","D2008",21.06
"Suriname","SUR","D2009",31.36
"Suriname","SUR","D2010",31.59
"Suriname","SUR","D2011",32
"Suriname","SUR","D2012",34.6812
"Suriname","SUR","D2013",37.4
"Suriname","SUR","D2014",40.08
"Suriname","SUR","D2015",42.76382778
"Suriname","SUR","D2016",45.4
"Suriname","SUR","D2017",48.94517397
"Suriname","SUR","D2018",53.8
"Suriname","SUR","D2019",56.80248377
"Suriname","SUR","D2020",62.08563779
"Suriname","SUR","D2021",65.93980141
"Suriname","SUR","D2022",NA
"Slovak Republic","SVK","D1990",0
"Slovak Republic","SVK","D1991",0
"Slovak Republic","SVK","D1992",0
"Slovak Republic","SVK","D1993",0.127829232
"Slovak Republic","SVK","D1994",0.318509704
"Slovak Republic","SVK","D1995",0.523210163
"Slovak Republic","SVK","D1996",0.783290109
"Slovak Republic","SVK","D1997",1.173381014
"Slovak Republic","SVK","D1998",2.689809786
"Slovak Republic","SVK","D1999",5.437758139
"Slovak Republic","SVK","D2000",9.426803201
"Slovak Republic","SVK","D2001",12.52832185
"Slovak Republic","SVK","D2002",40.14
"Slovak Republic","SVK","D2003",43.04
"Slovak Republic","SVK","D2004",52.89
"Slovak Republic","SVK","D2005",55.19
"Slovak Republic","SVK","D2006",56.08
"Slovak Republic","SVK","D2007",61.8
"Slovak Republic","SVK","D2008",66.05
"Slovak Republic","SVK","D2009",70
"Slovak Republic","SVK","D2010",75.71
"Slovak Republic","SVK","D2011",74.43999717
"Slovak Republic","SVK","D2012",76.70999012
"Slovak Republic","SVK","D2013",77.8826
"Slovak Republic","SVK","D2014",79.98
"Slovak Republic","SVK","D2015",77.63468203
"Slovak Republic","SVK","D2016",80.47585728
"Slovak Republic","SVK","D2017",81.62566752
"Slovak Republic","SVK","D2018",80.44892248
"Slovak Republic","SVK","D2019",82.8536605
"Slovak Republic","SVK","D2020",89.92090413
"Slovak Republic","SVK","D2021",88.92560523
"Slovak Republic","SVK","D2022",NA
"Slovenia","SVN","D1990",0
"Slovenia","SVN","D1991",0
"Slovenia","SVN","D1992",0
"Slovenia","SVN","D1993",0.409792399
"Slovenia","SVN","D1994",1.071570172
"Slovenia","SVN","D1995",2.898985609
"Slovenia","SVN","D1996",5.072272271
"Slovenia","SVN","D1997",7.591923004
"Slovenia","SVN","D1998",10.10460285
"Slovenia","SVN","D1999",12.61093843
"Slovenia","SVN","D2000",15.11025956
"Slovenia","SVN","D2001",30.17591047
"Slovenia","SVN","D2002",27.83888542
"Slovenia","SVN","D2003",31.85479301
"Slovenia","SVN","D2004",40.81
"Slovenia","SVN","D2005",46.81
"Slovenia","SVN","D2006",54.01
"Slovenia","SVN","D2007",56.74
"Slovenia","SVN","D2008",58
"Slovenia","SVN","D2009",64
"Slovenia","SVN","D2010",70
"Slovenia","SVN","D2011",67.33999481
"Slovenia","SVN","D2012",68.34997453
"Slovenia","SVN","D2013",72.6756
"Slovenia","SVN","D2014",71.59
"Slovenia","SVN","D2015",73.09865997
"Slovenia","SVN","D2016",75.49850426
"Slovenia","SVN","D2017",78.88542636
"Slovenia","SVN","D2018",79.7499766
"Slovenia","SVN","D2019",83.1083578
"Slovenia","SVN","D2020",86.60130109
"Slovenia","SVN","D2021",89.00399524
"Slovenia","SVN","D2022",88.91242151
"Sweden","SWE","D1990",0.584192066
"Sweden","SWE","D1991",1.160519453
"Sweden","SWE","D1992",1.497871352
"Sweden","SWE","D1993",1.716364182
"Sweden","SWE","D1994",3.412810096
"Sweden","SWE","D1995",5.098024244
"Sweden","SWE","D1996",9.04359976
"Sweden","SWE","D1997",23.72794756
"Sweden","SWE","D1998",33.46751233
"Sweden","SWE","D1999",41.43278316
"Sweden","SWE","D2000",45.68765221
"Sweden","SWE","D2001",51.76566494
"Sweden","SWE","D2002",70.57
"Sweden","SWE","D2003",79.13
"Sweden","SWE","D2004",83.89
"Sweden","SWE","D2005",84.83
"Sweden","SWE","D2006",87.76
"Sweden","SWE","D2007",82.01
"Sweden","SWE","D2008",90
"Sweden","SWE","D2009",91
"Sweden","SWE","D2010",90
"Sweden","SWE","D2011",92.76998606
"Sweden","SWE","D2012",93.17998801
"Sweden","SWE","D2013",94.7836
"Sweden","SWE","D2014",92.52
"Sweden","SWE","D2015",90.61019664
"Sweden","SWE","D2016",89.65094761
"Sweden","SWE","D2017",93.00626697
"Sweden","SWE","D2018",89.24696316
"Sweden","SWE","D2019",94.49344341
"Sweden","SWE","D2020",94.53943122
"Sweden","SWE","D2021",94.6703163
"Sweden","SWE","D2022",95.00970335
"Eswatini","SWZ","D1990",0
"Eswatini","SWZ","D1991",0
"Eswatini","SWZ","D1992",0
"Eswatini","SWZ","D1993",0
"Eswatini","SWZ","D1994",0
"Eswatini","SWZ","D1995",0.00103175
"Eswatini","SWZ","D1996",0.050399009
"Eswatini","SWZ","D1997",0.088545986
"Eswatini","SWZ","D1998",0.096099605
"Eswatini","SWZ","D1999",0.4707176
"Eswatini","SWZ","D2000",0.926191777
"Eswatini","SWZ","D2001",1.28159005
"Eswatini","SWZ","D2002",1.816203807
"Eswatini","SWZ","D2003",2.437073851
"Eswatini","SWZ","D2004",3.228685073
"Eswatini","SWZ","D2005",3.696961073
"Eswatini","SWZ","D2006",3.696538789
"Eswatini","SWZ","D2007",4.1
"Eswatini","SWZ","D2008",6.85
"Eswatini","SWZ","D2009",8.94
"Eswatini","SWZ","D2010",11.04
"Eswatini","SWZ","D2011",18.13
"Eswatini","SWZ","D2012",20.78178258
"Eswatini","SWZ","D2013",24.7
"Eswatini","SWZ","D2014",25
"Eswatini","SWZ","D2015",25.64304231
"Eswatini","SWZ","D2016",28.57
"Eswatini","SWZ","D2017",35.3
"Eswatini","SWZ","D2018",43.7
"Eswatini","SWZ","D2019",54.0343672
"Eswatini","SWZ","D2020",56.42093688
"Eswatini","SWZ","D2021",58.91291568
"Eswatini","SWZ","D2022",NA
"Sint Maarten (Dutch part)","SXM","D1990",NA
"Sint Maarten (Dutch part)","SXM","D1991",NA
"Sint Maarten (Dutch part)","SXM","D1992",NA
"Sint Maarten (Dutch part)","SXM","D1993",NA
"Sint Maarten (Dutch part)","SXM","D1994",NA
"Sint Maarten (Dutch part)","SXM","D1995",NA
"Sint Maarten (Dutch part)","SXM","D1996",NA
"Sint Maarten (Dutch part)","SXM","D1997",NA
"Sint Maarten (Dutch part)","SXM","D1998",NA
"Sint Maarten (Dutch part)","SXM","D1999",NA
"Sint Maarten (Dutch part)","SXM","D2000",NA
"Sint Maarten (Dutch part)","SXM","D2001",NA
"Sint Maarten (Dutch part)","SXM","D2002",NA
"Sint Maarten (Dutch part)","SXM","D2003",NA
"Sint Maarten (Dutch part)","SXM","D2004",NA
"Sint Maarten (Dutch part)","SXM","D2005",NA
"Sint Maarten (Dutch part)","SXM","D2006",NA
"Sint Maarten (Dutch part)","SXM","D2007",NA
"Sint Maarten (Dutch part)","SXM","D2008",NA
"Sint Maarten (Dutch part)","SXM","D2009",NA
"Sint Maarten (Dutch part)","SXM","D2010",NA
"Sint Maarten (Dutch part)","SXM","D2011",NA
"Sint Maarten (Dutch part)","SXM","D2012",NA
"Sint Maarten (Dutch part)","SXM","D2013",NA
"Sint Maarten (Dutch part)","SXM","D2014",NA
"Sint Maarten (Dutch part)","SXM","D2015",NA
"Sint Maarten (Dutch part)","SXM","D2016",NA
"Sint Maarten (Dutch part)","SXM","D2017",NA
"Sint Maarten (Dutch part)","SXM","D2018",NA
"Sint Maarten (Dutch part)","SXM","D2019",NA
"Sint Maarten (Dutch part)","SXM","D2020",NA
"Sint Maarten (Dutch part)","SXM","D2021",NA
"Sint Maarten (Dutch part)","SXM","D2022",NA
"Seychelles","SYC","D1990",0
"Seychelles","SYC","D1991",0
"Seychelles","SYC","D1992",0
"Seychelles","SYC","D1993",0
"Seychelles","SYC","D1994",0
"Seychelles","SYC","D1995",0
"Seychelles","SYC","D1996",0.651474286
"Seychelles","SYC","D1997",1.28295593
"Seychelles","SYC","D1998",2.526177514
"Seychelles","SYC","D1999",6.229054803
"Seychelles","SYC","D2000",7.395629183
"Seychelles","SYC","D2001",11.01510293
"Seychelles","SYC","D2002",14.30417083
"Seychelles","SYC","D2003",14.59250432
"Seychelles","SYC","D2004",24.27213922
"Seychelles","SYC","D2005",25.41326815
"Seychelles","SYC","D2006",34.95197117
"Seychelles","SYC","D2007",38.38
"Seychelles","SYC","D2008",40.44
"Seychelles","SYC","D2009",NA
"Seychelles","SYC","D2010",41
"Seychelles","SYC","D2011",43.16400446
"Seychelles","SYC","D2012",47.076
"Seychelles","SYC","D2013",50.4
"Seychelles","SYC","D2014",51.25470199
"Seychelles","SYC","D2015",54.25961786
"Seychelles","SYC","D2016",56.51470815
"Seychelles","SYC","D2017",58.76981124
"Seychelles","SYC","D2018",70.1
"Seychelles","SYC","D2019",74.75631315
"Seychelles","SYC","D2020",75.46919577
"Seychelles","SYC","D2021",81.59307191
"Seychelles","SYC","D2022",NA
"Syrian Arab Republic","SYR","D1990",0
"Syrian Arab Republic","SYR","D1991",0
"Syrian Arab Republic","SYR","D1992",0
"Syrian Arab Republic","SYR","D1993",0
"Syrian Arab Republic","SYR","D1994",0
"Syrian Arab Republic","SYR","D1995",0
"Syrian Arab Republic","SYR","D1996",0
"Syrian Arab Republic","SYR","D1997",0.032607814
"Syrian Arab Republic","SYR","D1998",0.063687286
"Syrian Arab Republic","SYR","D1999",0.124295462
"Syrian Arab Republic","SYR","D2000",0.18169858
"Syrian Arab Republic","SYR","D2001",0.35375913
"Syrian Arab Republic","SYR","D2002",2.093101019
"Syrian Arab Republic","SYR","D2003",3.397972614
"Syrian Arab Republic","SYR","D2004",4.321593778
"Syrian Arab Republic","SYR","D2005",5.648106049
"Syrian Arab Republic","SYR","D2006",7.832551569
"Syrian Arab Republic","SYR","D2007",11.5
"Syrian Arab Republic","SYR","D2008",14
"Syrian Arab Republic","SYR","D2009",17.3
"Syrian Arab Republic","SYR","D2010",20.7
"Syrian Arab Republic","SYR","D2011",22.5
"Syrian Arab Republic","SYR","D2012",24.3001
"Syrian Arab Republic","SYR","D2013",26.2
"Syrian Arab Republic","SYR","D2014",28.09
"Syrian Arab Republic","SYR","D2015",29.97979724
"Syrian Arab Republic","SYR","D2016",31.86962727
"Syrian Arab Republic","SYR","D2017",32.7
"Syrian Arab Republic","SYR","D2018",33.77
"Syrian Arab Republic","SYR","D2019",34.65
"Syrian Arab Republic","SYR","D2020",35.78
"Syrian Arab Republic","SYR","D2021",NA
"Syrian Arab Republic","SYR","D2022",NA
"Turks and Caicos Islands","TCA","D1990",0
"Turks and Caicos Islands","TCA","D1991",0
"Turks and Caicos Islands","TCA","D1992",0
"Turks and Caicos Islands","TCA","D1993",0
"Turks and Caicos Islands","TCA","D1994",0
"Turks and Caicos Islands","TCA","D1995",0
"Turks and Caicos Islands","TCA","D1996",NA
"Turks and Caicos Islands","TCA","D1997",NA
"Turks and Caicos Islands","TCA","D1998",NA
"Turks and Caicos Islands","TCA","D1999",NA
"Turks and Caicos Islands","TCA","D2000",NA
"Turks and Caicos Islands","TCA","D2001",NA
"Turks and Caicos Islands","TCA","D2002",NA
"Turks and Caicos Islands","TCA","D2003",NA
"Turks and Caicos Islands","TCA","D2004",NA
"Turks and Caicos Islands","TCA","D2005",NA
"Turks and Caicos Islands","TCA","D2006",NA
"Turks and Caicos Islands","TCA","D2007",NA
"Turks and Caicos Islands","TCA","D2008",NA
"Turks and Caicos Islands","TCA","D2009",NA
"Turks and Caicos Islands","TCA","D2010",NA
"Turks and Caicos Islands","TCA","D2011",NA
"Turks and Caicos Islands","TCA","D2012",NA
"Turks and Caicos Islands","TCA","D2013",NA
"Turks and Caicos Islands","TCA","D2014",NA
"Turks and Caicos Islands","TCA","D2015",NA
"Turks and Caicos Islands","TCA","D2016",NA
"Turks and Caicos Islands","TCA","D2017",NA
"Turks and Caicos Islands","TCA","D2018",NA
"Turks and Caicos Islands","TCA","D2019",NA
"Turks and Caicos Islands","TCA","D2020",NA
"Turks and Caicos Islands","TCA","D2021",NA
"Turks and Caicos Islands","TCA","D2022",NA
"Chad","TCD","D1990",0
"Chad","TCD","D1991",0
"Chad","TCD","D1992",0
"Chad","TCD","D1993",0
"Chad","TCD","D1994",0
"Chad","TCD","D1995",0
"Chad","TCD","D1996",NA
"Chad","TCD","D1997",0.000658168
"Chad","TCD","D1998",0.004268504
"Chad","TCD","D1999",0.012321728
"Chad","TCD","D2000",0.035707076
"Chad","TCD","D2001",0.045934134
"Chad","TCD","D2002",0.166069665
"Chad","TCD","D2003",0.320308555
"Chad","TCD","D2004",0.360920107
"Chad","TCD","D2005",0.3992577
"Chad","TCD","D2006",0.581045764
"Chad","TCD","D2007",0.847224521
"Chad","TCD","D2008",1.19
"Chad","TCD","D2009",1.5
"Chad","TCD","D2010",1.7
"Chad","TCD","D2011",1.9
"Chad","TCD","D2012",2.1
"Chad","TCD","D2013",2.5
"Chad","TCD","D2014",2.9
"Chad","TCD","D2015",3.5
"Chad","TCD","D2016",5.8
"Chad","TCD","D2017",7.4
"Chad","TCD","D2018",8
"Chad","TCD","D2019",8.364171285
"Chad","TCD","D2020",11.66019198
"Chad","TCD","D2021",17.8688792
"Chad","TCD","D2022",NA
"East Asia & Pacific (IDA & IBRD countries)","TEA","D1990",0
"East Asia & Pacific (IDA & IBRD countries)","TEA","D1991",1.8e-06
"East Asia & Pacific (IDA & IBRD countries)","TEA","D1992",2.37e-05
"East Asia & Pacific (IDA & IBRD countries)","TEA","D1993",0.000886395
"East Asia & Pacific (IDA & IBRD countries)","TEA","D1994",0.003692909
"East Asia & Pacific (IDA & IBRD countries)","TEA","D1995",0.012076656
"East Asia & Pacific (IDA & IBRD countries)","TEA","D1996",0.033807712
"East Asia & Pacific (IDA & IBRD countries)","TEA","D1997",0.095986603
"East Asia & Pacific (IDA & IBRD countries)","TEA","D1998",0.328631508
"East Asia & Pacific (IDA & IBRD countries)","TEA","D1999",0.864039264
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2000",1.917351717
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2001",2.815153848
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2002",4.459018426
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2003",5.828197614
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2004",6.963215515
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2005",8.42001224
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2006",10.29752474
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2007",14.54958564
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2008",19.47367514
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2009",24.02208028
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2010",29.28104208
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2011",32.74442607
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2012",36.13834677
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2013",38.73473182
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2014",41.17134737
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2015",44.11887701
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2016",47.65282462
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2017",50.05697939
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2018",55.75395573
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2019",60.22353285
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2020",66.17135749
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2021",70.2887523
"East Asia & Pacific (IDA & IBRD countries)","TEA","D2022",75.2985289
"Europe & Central Asia (IDA & IBRD countries)","TEC","D1990",0
"Europe & Central Asia (IDA & IBRD countries)","TEC","D1991",0.000472386
"Europe & Central Asia (IDA & IBRD countries)","TEC","D1992",0.00493507
"Europe & Central Asia (IDA & IBRD countries)","TEC","D1993",0.018974833
"Europe & Central Asia (IDA & IBRD countries)","TEC","D1994",0.067196214
"Europe & Central Asia (IDA & IBRD countries)","TEC","D1995",0.139804192
"Europe & Central Asia (IDA & IBRD countries)","TEC","D1996",0.298718443
"Europe & Central Asia (IDA & IBRD countries)","TEC","D1997",0.535307743
"Europe & Central Asia (IDA & IBRD countries)","TEC","D1998",1.017510899
"Europe & Central Asia (IDA & IBRD countries)","TEC","D1999",1.529287979
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2000",2.498904671
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2001",3.604700649
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2002",6.610268139
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2003",9.122321752
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2004",12.92509471
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2005",15.01762186
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2006",17.8024061
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2007",23.02674355
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2008",28.30212244
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2009",34.79866288
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2010",40.04566215
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2011",45.41396791
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2012",50.72256693
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2013",53.55780111
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2014",57.55975307
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2015",59.38503101
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2016",63.29786028
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2017",67.0101078
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2018",73.10004329
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2019",77.05831996
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2020",80.10138719
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2021",83.73837049
"Europe & Central Asia (IDA & IBRD countries)","TEC","D2022",85.19770045
"Togo","TGO","D1990",0
"Togo","TGO","D1991",0
"Togo","TGO","D1992",0
"Togo","TGO","D1993",0
"Togo","TGO","D1994",0
"Togo","TGO","D1995",0
"Togo","TGO","D1996",0.010929139
"Togo","TGO","D1997",0.211139465
"Togo","TGO","D1998",0.305583935
"Togo","TGO","D1999",0.590363264
"Togo","TGO","D2000",0.8
"Togo","TGO","D2001",0.9
"Togo","TGO","D2002",1
"Togo","TGO","D2003",1.2
"Togo","TGO","D2004",1.5
"Togo","TGO","D2005",1.8
"Togo","TGO","D2006",2
"Togo","TGO","D2007",2.2
"Togo","TGO","D2008",2.4
"Togo","TGO","D2009",2.6
"Togo","TGO","D2010",3
"Togo","TGO","D2011",3.5
"Togo","TGO","D2012",4
"Togo","TGO","D2013",4.5
"Togo","TGO","D2014",5.7
"Togo","TGO","D2015",7.12
"Togo","TGO","D2016",11.31
"Togo","TGO","D2017",12.36022497
"Togo","TGO","D2018",15.5
"Togo","TGO","D2019",20.72732716
"Togo","TGO","D2020",29.07583302
"Togo","TGO","D2021",34.98405528
"Togo","TGO","D2022",NA
"Thailand","THA","D1990",0
"Thailand","THA","D1991",5.22e-05
"Thailand","THA","D1992",0.000343725
"Thailand","THA","D1993",0.013580966
"Thailand","THA","D1994",0.038614321
"Thailand","THA","D1995",0.074825338
"Thailand","THA","D1996",0.115472136
"Thailand","THA","D1997",0.360522185
"Thailand","THA","D1998",1.091218985
"Thailand","THA","D1999",2.426242432
"Thailand","THA","D2000",3.689041279
"Thailand","THA","D2001",5.556326121
"Thailand","THA","D2002",7.531250335
"Thailand","THA","D2003",9.299027238
"Thailand","THA","D2004",10.67730332
"Thailand","THA","D2005",15.02600436
"Thailand","THA","D2006",17.16071472
"Thailand","THA","D2007",20.03
"Thailand","THA","D2008",18.2
"Thailand","THA","D2009",20.1
"Thailand","THA","D2010",22.4
"Thailand","THA","D2011",23.66992562
"Thailand","THA","D2012",26.46
"Thailand","THA","D2013",28.94
"Thailand","THA","D2014",34.89
"Thailand","THA","D2015",39.31612674
"Thailand","THA","D2016",47.50496562
"Thailand","THA","D2017",52.89192934
"Thailand","THA","D2018",56.81748093
"Thailand","THA","D2019",66.65241946
"Thailand","THA","D2020",77.84374066
"Thailand","THA","D2021",85.26956666
"Thailand","THA","D2022",87.97728101
"Tajikistan","TJK","D1990",0
"Tajikistan","TJK","D1991",0
"Tajikistan","TJK","D1992",0
"Tajikistan","TJK","D1993",0
"Tajikistan","TJK","D1994",0
"Tajikistan","TJK","D1995",0
"Tajikistan","TJK","D1996",NA
"Tajikistan","TJK","D1997",NA
"Tajikistan","TJK","D1998",NA
"Tajikistan","TJK","D1999",0.032791858
"Tajikistan","TJK","D2000",0.048599595
"Tajikistan","TJK","D2001",0.051259133
"Tajikistan","TJK","D2002",0.055462827
"Tajikistan","TJK","D2003",0.064583777
"Tajikistan","TJK","D2004",0.077479907
"Tajikistan","TJK","D2005",0.298690024
"Tajikistan","TJK","D2006",3.772406207
"Tajikistan","TJK","D2007",7.197619518
"Tajikistan","TJK","D2008",8.78
"Tajikistan","TJK","D2009",10.07
"Tajikistan","TJK","D2010",11.55
"Tajikistan","TJK","D2011",13.03
"Tajikistan","TJK","D2012",14.51
"Tajikistan","TJK","D2013",16
"Tajikistan","TJK","D2014",17.49
"Tajikistan","TJK","D2015",18.98
"Tajikistan","TJK","D2016",20.47
"Tajikistan","TJK","D2017",21.96
"Tajikistan","TJK","D2018",NA
"Tajikistan","TJK","D2019",NA
"Tajikistan","TJK","D2020",NA
"Tajikistan","TJK","D2021",NA
"Tajikistan","TJK","D2022",NA
"Turkmenistan","TKM","D1990",0
"Turkmenistan","TKM","D1991",0
"Turkmenistan","TKM","D1992",0
"Turkmenistan","TKM","D1993",0
"Turkmenistan","TKM","D1994",0
"Turkmenistan","TKM","D1995",0
"Turkmenistan","TKM","D1996",NA
"Turkmenistan","TKM","D1997",NA
"Turkmenistan","TKM","D1998",NA
"Turkmenistan","TKM","D1999",0.04502077
"Turkmenistan","TKM","D2000",0.133282183
"Turkmenistan","TKM","D2001",0.175209518
"Turkmenistan","TKM","D2002",0.302132016
"Turkmenistan","TKM","D2003",0.425182632
"Turkmenistan","TKM","D2004",0.754053983
"Turkmenistan","TKM","D2005",0.997256559
"Turkmenistan","TKM","D2006",1.319573118
"Turkmenistan","TKM","D2007",1.406360688
"Turkmenistan","TKM","D2008",1.75
"Turkmenistan","TKM","D2009",1.95
"Turkmenistan","TKM","D2010",3
"Turkmenistan","TKM","D2011",5
"Turkmenistan","TKM","D2012",7.1958
"Turkmenistan","TKM","D2013",9.6
"Turkmenistan","TKM","D2014",12.2
"Turkmenistan","TKM","D2015",14.99677482
"Turkmenistan","TKM","D2016",17.99032446
"Turkmenistan","TKM","D2017",21.25099741
"Turkmenistan","TKM","D2018",NA
"Turkmenistan","TKM","D2019",NA
"Turkmenistan","TKM","D2020",NA
"Turkmenistan","TKM","D2021",NA
"Turkmenistan","TKM","D2022",NA
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D1990",0
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D1991",0.002287795
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D1992",0.009946517
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D1993",0.021837413
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D1994",0.044326317
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D1995",0.106473583
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D1996",0.314527849
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D1997",0.613916989
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D1998",1.23802915
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D1999",2.05911716
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D2000",3.892036814
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D2001",5.629584043
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D2002",8.869886677
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","D2003",11.30469502
