"year","region","indicator","breakdown","unit","value"
"2023","IRL","desi_3b3","ent_all_xfin","pc_ent",22.7
"2023","ITA","desi_3b3","ent_all_xfin","pc_ent",8.6
"2023","LTU","desi_3b3","ent_all_xfin","pc_ent",10.5
"2023","LUX","desi_3b3","ent_all_xfin","pc_ent",18.7
"2023","LVA","desi_3b3","ent_all_xfin","pc_ent",8.5
"2023","MLT","desi_3b3","ent_all_xfin","pc_ent",30
"2023","NLD","desi_3b3","ent_all_xfin","pc_ent",27.2
"2023","POL","desi_3b3","ent_all_xfin","pc_ent",8.5
"2023","PRT","desi_3b3","ent_all_xfin","pc_ent",10.6
"2023","ROU","desi_3b3","ent_all_xfin","pc_ent",5.1
"2023","SWE","desi_3b3","ent_all_xfin","pc_ent",19.2
"2023","SVN","desi_3b3","ent_all_xfin","pc_ent",6.6
"2023","SVK","desi_3b3","ent_all_xfin","pc_ent",5.6
"2023",NA,"desi_3b3","ent_all_xfin","pc_ent",14.2
"2023","AUT","desi_3b4","ent_all_xfin","pc_ent",28.8
"2023","BEL","desi_3b4","ent_all_xfin","pc_ent",46.9
"2023","BGR","desi_3b4","ent_all_xfin","pc_ent",9.9
"2023","CYP","desi_3b4","ent_all_xfin","pc_ent",42.2
"2023","CZE","desi_3b4","ent_all_xfin","pc_ent",40
"2023","DEU","desi_3b4","ent_all_xfin","pc_ent",31.8
"2023","DNK","desi_3b4","ent_all_xfin","pc_ent",62.2
"2023","EST","desi_3b4","ent_all_xfin","pc_ent",50.5
"2023",NA,"desi_3b4","ent_all_xfin","pc_ent",15.2
"2023","ESP","desi_3b4","ent_all_xfin","pc_ent",27
"2023","FIN","desi_3b4","ent_all_xfin","pc_ent",66.3
"2023","FRA","desi_3b4","ent_all_xfin","pc_ent",25.3
"2023","HRV","desi_3b4","ent_all_xfin","pc_ent",34.6
"2023","HUN","desi_3b4","ent_all_xfin","pc_ent",20.6
"2023","IRL","desi_3b4","ent_all_xfin","pc_ent",47.4
"2023","ITA","desi_3b4","ent_all_xfin","pc_ent",51.9
"2023","LTU","desi_3b4","ent_all_xfin","pc_ent",27.7
"2023","LUX","desi_3b4","ent_all_xfin","pc_ent",29
"2023","LVA","desi_3b4","ent_all_xfin","pc_ent",22.2
"2023","MLT","desi_3b4","ent_all_xfin","pc_ent",47.5
"2023","NLD","desi_3b4","ent_all_xfin","pc_ent",60.2
"2023","POL","desi_3b4","ent_all_xfin","pc_ent",19.2
"2023","PRT","desi_3b4","ent_all_xfin","pc_ent",29
"2023","ROU","desi_3b4","ent_all_xfin","pc_ent",11.3
"2023","SWE","desi_3b4","ent_all_xfin","pc_ent",69.2
"2023","SVN","desi_3b4","ent_all_xfin","pc_ent",37.6
"2023","SVK","desi_3b4","ent_all_xfin","pc_ent",30.8
"2023",NA,"desi_3b4","ent_all_xfin","pc_ent",34
"2023","AUT","desi_3c2","ent_sm_xfin","pc_turn",9.6
"2023","BEL","desi_3c2","ent_sm_xfin","pc_turn",16.7
"2023","BGR","desi_3c2","ent_sm_xfin","pc_turn",4.7
"2023","CYP","desi_3c2","ent_sm_xfin","pc_turn",6.6
"2023","CZE","desi_3c2","ent_sm_xfin","pc_turn",17.2
"2023","DEU","desi_3c2","ent_sm_xfin","pc_turn",11.5
"2023","DNK","desi_3c2","ent_sm_xfin","pc_turn",18.9
"2023","EST","desi_3c2","ent_sm_xfin","pc_turn",12.4
"2023",NA,"desi_3c2","ent_sm_xfin","pc_turn",7.3
"2023","ESP","desi_3c2","ent_sm_xfin","pc_turn",10.2
"2023","FIN","desi_3c2","ent_sm_xfin","pc_turn",NA
"2023","FRA","desi_3c2","ent_sm_xfin","pc_turn",5.1
"2023","HRV","desi_3c2","ent_sm_xfin","pc_turn",13.4
"2023","HUN","desi_3c2","ent_sm_xfin","pc_turn",10.9
"2023","IRL","desi_3c2","ent_sm_xfin","pc_turn",26.2
"2023","ITA","desi_3c2","ent_sm_xfin","pc_turn",13.5
"2023","LTU","desi_3c2","ent_sm_xfin","pc_turn",15
"2023","LUX","desi_3c2","ent_sm_xfin","pc_turn",NA
"2023","LVA","desi_3c2","ent_sm_xfin","pc_turn",8.1
"2023","MLT","desi_3c2","ent_sm_xfin","pc_turn",8.1
"2023","NLD","desi_3c2","ent_sm_xfin","pc_turn",15.7
"2023","POL","desi_3c2","ent_sm_xfin","pc_turn",8
"2023","PRT","desi_3c2","ent_sm_xfin","pc_turn",13.3
"2023","ROU","desi_3c2","ent_sm_xfin","pc_turn",7.6
"2023","SWE","desi_3c2","ent_sm_xfin","pc_turn",16.3
"2023","SVN","desi_3c2","ent_sm_xfin","pc_turn",12.5
"2023","SVK","desi_3c2","ent_sm_xfin","pc_turn",8.7
"2023",NA,"desi_3c2","ent_sm_xfin","pc_turn",11.3
"2023","AUT","desi_3b6","ent_all_xfin","pc_ent",22
"2023","BEL","desi_3b6","ent_all_xfin","pc_ent",24.6
"2023","BGR","desi_3b6","ent_all_xfin","pc_ent",10
"2023","CYP","desi_3b6","ent_all_xfin","pc_ent",13.1
"2023","CZE","desi_3b6","ent_all_xfin","pc_ent",12.2
"2023","DEU","desi_3b6","ent_all_xfin","pc_ent",17.7
"2023","DNK","desi_3b6","ent_all_xfin","pc_ent",57.3
"2023","EST","desi_3b6","ent_all_xfin","pc_ent",62.4
"2023",NA,"desi_3b6","ent_all_xfin","pc_ent",NA
"2023","ESP","desi_3b6","ent_all_xfin","pc_ent",32.8
"2023","FIN","desi_3b6","ent_all_xfin","pc_ent",82.9
"2023","FRA","desi_3b6","ent_all_xfin","pc_ent",23.4
"2023","HRV","desi_3b6","ent_all_xfin","pc_ent",43
"2023","HUN","desi_3b6","ent_all_xfin","pc_ent",13.5
"2023","IRL","desi_3b6","ent_all_xfin","pc_ent",18.7
"2023","ITA","desi_3b6","ent_all_xfin","pc_ent",94.9
"2023","LTU","desi_3b6","ent_all_xfin","pc_ent",26.7
"2023","LUX","desi_3b6","ent_all_xfin","pc_ent",13.6
"2023","LVA","desi_3b6","ent_all_xfin","pc_ent",14.9
"2023","MLT","desi_3b6","ent_all_xfin","pc_ent",22.1
"2023","NLD","desi_3b6","ent_all_xfin","pc_ent",25.4
"2023","POL","desi_3b6","ent_all_xfin","pc_ent",13.2
"2023","PRT","desi_3b6","ent_all_xfin","pc_ent",17.4
"2023","ROU","desi_3b6","ent_all_xfin","pc_ent",16.9
"2023","SWE","desi_3b6","ent_all_xfin","pc_ent",45.4
"2023","SVN","desi_3b6","ent_all_xfin","pc_ent",58.4
"2023","SVK","desi_3b6","ent_all_xfin","pc_ent",16.5
"2023",NA,"desi_3b6","ent_all_xfin","pc_ent",32.2
"2023","AUT","desi_3b1","ent_all_xfin","pc_ent",45.2
"2023","BEL","desi_3b1","ent_all_xfin","pc_ent",57.2
"2023","BGR","desi_3b1","ent_all_xfin","pc_ent",21.8
"2023","CYP","desi_3b1","ent_all_xfin","pc_ent",33.8
"2023","CZE","desi_3b1","ent_all_xfin","pc_ent",37.7
"2023","DEU","desi_3b1","ent_all_xfin","pc_ent",37.8
"2023","DNK","desi_3b1","ent_all_xfin","pc_ent",50.3
"2023","EST","desi_3b1","ent_all_xfin","pc_ent",22.6
"2023",NA,"desi_3b1","ent_all_xfin","pc_ent",31.9
"2023","ESP","desi_3b1","ent_all_xfin","pc_ent",49.1
"2023","FIN","desi_3b1","ent_all_xfin","pc_ent",48.3
"2023","FRA","desi_3b1","ent_all_xfin","pc_ent",45.3
"2023","HRV","desi_3b1","ent_all_xfin","pc_ent",23.8
"2023","HUN","desi_3b1","ent_all_xfin","pc_ent",20.9
"2023","IRL","desi_3b1","ent_all_xfin","pc_ent",23.6
"2023","ITA","desi_3b1","ent_all_xfin","pc_ent",32.3
"2023","LTU","desi_3b1","ent_all_xfin","pc_ent",44.8
"2023","LUX","desi_3b1","ent_all_xfin","pc_ent",39.8
"2023","LVA","desi_3b1","ent_all_xfin","pc_ent",38.9
"2023","MLT","desi_3b1","ent_all_xfin","pc_ent",38.8
"2023","NLD","desi_3b1","ent_all_xfin","pc_ent",42.7
"2023","POL","desi_3b1","ent_all_xfin","pc_ent",31.9
"2023","PRT","desi_3b1","ent_all_xfin","pc_ent",51.9
"2023","ROU","desi_3b1","ent_all_xfin","pc_ent",16.8
"2023","SWE","desi_3b1","ent_all_xfin","pc_ent",34.7
"2023","SVN","desi_3b1","ent_all_xfin","pc_ent",35.8
"2023","SVK","desi_3b1","ent_all_xfin","pc_ent",31.3
"2023",NA,"desi_3b1","ent_all_xfin","pc_ent",38
"2023","AUT","desi_3c3","ent_sm_xfin","pc_ent",16.2
"2023","BEL","desi_3c3","ent_sm_xfin","pc_ent",15.5
"2023","BGR","desi_3c3","ent_sm_xfin","pc_ent",3.7
"2023","CYP","desi_3c3","ent_sm_xfin","pc_ent",7.8
"2023","CZE","desi_3c3","ent_sm_xfin","pc_ent",11.2
"2023","DEU","desi_3c3","ent_sm_xfin","pc_ent",10.2
"2023","DNK","desi_3c3","ent_sm_xfin","pc_ent",13.9
"2023","EST","desi_3c3","ent_sm_xfin","pc_ent",8.9
"2023",NA,"desi_3c3","ent_sm_xfin","pc_ent",7
"2023","ESP","desi_3c3","ent_sm_xfin","pc_ent",9
"2023","FIN","desi_3c3","ent_sm_xfin","pc_ent",7.7
"2023","FRA","desi_3c3","ent_sm_xfin","pc_ent",6.3
"2023","HRV","desi_3c3","ent_sm_xfin","pc_ent",12.8
"2023","HUN","desi_3c3","ent_sm_xfin","pc_ent",6.8
"2023","IRL","desi_3c3","ent_sm_xfin","pc_ent",11.2
"2023","ITA","desi_3c3","ent_sm_xfin","pc_ent",7.1
"2023","LTU","desi_3c3","ent_sm_xfin","pc_ent",12.4
"2023","LUX","desi_3c3","ent_sm_xfin","pc_ent",7
"2023","LVA","desi_3c3","ent_sm_xfin","pc_ent",6.7
"2023","MLT","desi_3c3","ent_sm_xfin","pc_ent",13.3
"2023","NLD","desi_3c3","ent_sm_xfin","pc_ent",12.9
"2023","POL","desi_3c3","ent_sm_xfin","pc_ent",5.4
"2023","PRT","desi_3c3","ent_sm_xfin","pc_ent",8.1
"2023","ROU","desi_3c3","ent_sm_xfin","pc_ent",4.1
"2023","SWE","desi_3c3","ent_sm_xfin","pc_ent",10.6
"2023","SVN","desi_3c3","ent_sm_xfin","pc_ent",13.2
"2023","SVK","desi_3c3","ent_sm_xfin","pc_ent",6.7
"2023",NA,"desi_3c3","ent_sm_xfin","pc_ent",8.7
"2023","AUT","desi_3a1","ent_sm_xfin","pc_ent",67.3
"2023","BEL","desi_3a1","ent_sm_xfin","pc_ent",77.1
"2023","BGR","desi_3a1","ent_sm_xfin","pc_ent",47.2
"2023","CYP","desi_3a1","ent_sm_xfin","pc_ent",70
"2023","CZE","desi_3a1","ent_sm_xfin","pc_ent",68
"2023","DEU","desi_3a1","ent_sm_xfin","pc_ent",77.3
"2023","DNK","desi_3a1","ent_sm_xfin","pc_ent",88.8
"2023","EST","desi_3a1","ent_sm_xfin","pc_ent",66.9
"2023",NA,"desi_3a1","ent_sm_xfin","pc_ent",41.2
"2023","ESP","desi_3a1","ent_sm_xfin","pc_ent",67.5
"2023","FIN","desi_3a1","ent_sm_xfin","pc_ent",89.5
"2023","FRA","desi_3a1","ent_sm_xfin","pc_ent",63.5
"2023","HRV","desi_3a1","ent_sm_xfin","pc_ent",57.8
"2023","HUN","desi_3a1","ent_sm_xfin","pc_ent",51.7
"2023","IRL","desi_3a1","ent_sm_xfin","pc_ent",84.5
"2023","ITA","desi_3a1","ent_sm_xfin","pc_ent",69.9
"2023","LTU","desi_3a1","ent_sm_xfin","pc_ent",63.7
"2023","LUX","desi_3a1","ent_sm_xfin","pc_ent",66.2
"2023","LVA","desi_3a1","ent_sm_xfin","pc_ent",52.3
"2023","MLT","desi_3a1","ent_sm_xfin","pc_ent",77.9
"2023","NLD","desi_3a1","ent_sm_xfin","pc_ent",80.1
"2023","POL","desi_3a1","ent_sm_xfin","pc_ent",61
"2023","PRT","desi_3a1","ent_sm_xfin","pc_ent",70.3
"2023","ROU","desi_3a1","ent_sm_xfin","pc_ent",52.5
"2023","SWE","desi_3a1","ent_sm_xfin","pc_ent",86.9
"2023","SVN","desi_3a1","ent_sm_xfin","pc_ent",67.1
"2023","SVK","desi_3a1","ent_sm_xfin","pc_ent",60.2
"2023",NA,"desi_3a1","ent_sm_xfin","pc_ent",69.1
"2023","AUT","desi_3c1","ent_sm_xfin","pc_ent",21.2
"2023","BEL","desi_3c1","ent_sm_xfin","pc_ent",27.3
"2023","BGR","desi_3c1","ent_sm_xfin","pc_ent",11.3
"2023","CYP","desi_3c1","ent_sm_xfin","pc_ent",19.7
"2023","CZE","desi_3c1","ent_sm_xfin","pc_ent",22.8
"2023","DEU","desi_3c1","ent_sm_xfin","pc_ent",19.3
"2023","DNK","desi_3c1","ent_sm_xfin","pc_ent",34.6
"2023","EST","desi_3c1","ent_sm_xfin","pc_ent",18.6
"2023",NA,"desi_3c1","ent_sm_xfin","pc_ent",16.9
"2023","ESP","desi_3c1","ent_sm_xfin","pc_ent",29
"2023","FIN","desi_3c1","ent_sm_xfin","pc_ent",27.1
"2023","FRA","desi_3c1","ent_sm_xfin","pc_ent",12.6
"2023","HRV","desi_3c1","ent_sm_xfin","pc_ent",29.2
"2023","HUN","desi_3c1","ent_sm_xfin","pc_ent",20.3
"2023","IRL","desi_3c1","ent_sm_xfin","pc_ent",35.2
"2023","ITA","desi_3c1","ent_sm_xfin","pc_ent",13
"2023","LTU","desi_3c1","ent_sm_xfin","pc_ent",31.4
"2023","LUX","desi_3c1","ent_sm_xfin","pc_ent",8.2
"2023","LVA","desi_3c1","ent_sm_xfin","pc_ent",15.5
"2023","MLT","desi_3c1","ent_sm_xfin","pc_ent",29.7
"2023","NLD","desi_3c1","ent_sm_xfin","pc_ent",24.6
"2023","POL","desi_3c1","ent_sm_xfin","pc_ent",13.7
"2023","PRT","desi_3c1","ent_sm_xfin","pc_ent",17.9
"2023","ROU","desi_3c1","ent_sm_xfin","pc_ent",10.2
"2023","SWE","desi_3c1","ent_sm_xfin","pc_ent",35.8
"2023","SVN","desi_3c1","ent_sm_xfin","pc_ent",19.3
"2023","SVK","desi_3c1","ent_sm_xfin","pc_ent",14.1
"2023",NA,"desi_3c1","ent_sm_xfin","pc_ent",19.1
"2023","AUT","desi_3b2","ent_all_xfin","pc_ent",38
"2023","BEL","desi_3b2","ent_all_xfin","pc_ent",45.3
"2023","BGR","desi_3b2","ent_all_xfin","pc_ent",12.9
"2023","CYP","desi_3b2","ent_all_xfin","pc_ent",42.3
"2023","CZE","desi_3b2","ent_all_xfin","pc_ent",24
"2023","DEU","desi_3b2","ent_all_xfin","pc_ent",29.8
"2023","DNK","desi_3b2","ent_all_xfin","pc_ent",36.2
"2023","EST","desi_3b2","ent_all_xfin","pc_ent",22.4
"2023",NA,"desi_3b2","ent_all_xfin","pc_ent",28
"2023","ESP","desi_3b2","ent_all_xfin","pc_ent",39.3
"2023","FIN","desi_3b2","ent_all_xfin","pc_ent",50.7
"2023","FRA","desi_3b2","ent_all_xfin","pc_ent",26
"2023","HRV","desi_3b2","ent_all_xfin","pc_ent",23.6
"2023","HUN","desi_3b2","ent_all_xfin","pc_ent",12.9
"2023","IRL","desi_3b2","ent_all_xfin","pc_ent",32.3
"2023","ITA","desi_3b2","ent_all_xfin","pc_ent",27.3
"2023","LTU","desi_3b2","ent_all_xfin","pc_ent",21.7
"2023","LUX","desi_3b2","ent_all_xfin","pc_ent",33.5
"2023","LVA","desi_3b2","ent_all_xfin","pc_ent",25.6
"2023","MLT","desi_3b2","ent_all_xfin","pc_ent",42.5
"2023","NLD","desi_3b2","ent_all_xfin","pc_ent",48.6
"2023","POL","desi_3b2","ent_all_xfin","pc_ent",17.8
"2023","PRT","desi_3b2","ent_all_xfin","pc_ent",26.1
"2023","ROU","desi_3b2","ent_all_xfin","pc_ent",11.7
"2023","SWE","desi_3b2","ent_all_xfin","pc_ent",48
"2023","SVN","desi_3b2","ent_all_xfin","pc_ent",29.9
"2023","SVK","desi_3b2","ent_all_xfin","pc_ent",20.5
"2023",NA,"desi_3b2","ent_all_xfin","pc_ent",29.3
"2023","AUT","desi_2b1","ind_total","pc_ind",90.94
"2023","BEL","desi_2b1","ind_total","pc_ind",90.2
"2023","BGR","desi_2b1","ind_total","pc_ind",73.49
"2023","CYP","desi_2b1","ind_total","pc_ind",90.66
"2023","CZE","desi_2b1","ind_total","pc_ind",85.36
"2023","DEU","desi_2b1","ind_total","pc_ind",86.75
"2023","DNK","desi_2b1","ind_total","pc_ind",97.09
"2023","EST","desi_2b1","ind_total","pc_ind",87.32
"2023",NA,"desi_2b1","ind_total","pc_ind",76.46
"2023","ESP","desi_2b1","ind_total","pc_ind",93.89
"2023","FIN","desi_2b1","ind_total","pc_ind",96.25
"2023","FRA","desi_2b1","ind_total","pc_ind",87.61
"2023","HRV","desi_2b1","ind_total","pc_ind",80.94
"2023","HUN","desi_2b1","ind_total","pc_ind",84.37
"2023","IRL","desi_2b1","ind_total","pc_ind",98.39
"2023","ITA","desi_2b1","ind_total","pc_ind",79.56
"2023","LTU","desi_2b1","ind_total","pc_ind",84.84
"2023","LUX","desi_2b1","ind_total","pc_ind",95.85
"2023","LVA","desi_2b1","ind_total","pc_ind",85.97
"2023","MLT","desi_2b1","ind_total","pc_ind",86.83
"2023","NLD","desi_2b1","ind_total","pc_ind",94
"2023","POL","desi_2b1","ind_total","pc_ind",83.75
"2023","PRT","desi_2b1","ind_total","pc_ind",81.64
"2023","ROU","desi_2b1","ind_total","pc_ind",82.41
"2023","SWE","desi_2b1","ind_total","pc_ind",95
"2023","SVN","desi_2b1","ind_total","pc_ind",87.27
"2023","SVK","desi_2b1","ind_total","pc_ind",86.34
"2023",NA,"desi_2b1","ind_total","pc_ind",86.53
"2023","AUT","desi_2a1","hh_total","pc_hh",28.342914
"2023","BEL","desi_2a1","hh_total","pc_hh",66.510915
"2023","BGR","desi_2a1","hh_total","pc_hh",39.208363
"2023","CYP","desi_2a1","hh_total","pc_hh",44.196356
"2023","CZE","desi_2a1","hh_total","pc_hh",31.031902
"2023","DEU","desi_2a1","hh_total","pc_hh",38.475523
"2023","DNK","desi_2a1","hh_total","pc_hh",69.260986
"2023","EST","desi_2a1","hh_total","pc_hh",29.408088
"2023",NA,"desi_2a1","hh_total","pc_hh",20.332229
"2023","ESP","desi_2a1","hh_total","pc_hh",87.483048
"2023","FIN","desi_2a1","hh_total","pc_hh",48.509345
"2023","FRA","desi_2a1","hh_total","pc_hh",51.37317
"2023","HRV","desi_2a1","hh_total","pc_hh",28.145585
"2023","HUN","desi_2a1","hh_total","pc_hh",69.795719
"2023","IRL","desi_2a1","hh_total","pc_hh",50.072104
"2023","ITA","desi_2a1","hh_total","pc_hh",59.599667
"2023","LTU","desi_2a1","hh_total","pc_hh",51.540002
"2023","LUX","desi_2a1","hh_total","pc_hh",73.601967
"2023","LVA","desi_2a1","hh_total","pc_hh",62.074421
"2023","MLT","desi_2a1","hh_total","pc_hh",60.446559
"2023","NLD","desi_2a1","hh_total","pc_hh",52.65146
"2023","POL","desi_2a1","hh_total","pc_hh",65.193532
"2023","PRT","desi_2a1","hh_total","pc_hh",77.07915
"2023","ROU","desi_2a1","hh_total","pc_hh",81.292156
"2023","SWE","desi_2a1","hh_total","pc_hh",85.280218
"2023","SVN","desi_2a1","hh_total","pc_hh",51.599807
"2023","SVK","desi_2a1","hh_total","pc_hh",33.469472
"2023",NA,"desi_2a1","hh_total","pc_hh",55.077463
"2023","AUT","desi_2a3","total_pophh","pc_hh_all",54.833832
"2023","BEL","desi_2a3","total_pophh","pc_hh_all",78.280363
"2023","BGR","desi_2a3","total_pophh","pc_hh_all",85.614424
"2023","CYP","desi_2a3","total_pophh","pc_hh_all",60
"2023","CZE","desi_2a3","total_pophh","pc_hh_all",53.210581
"2023","DEU","desi_2a3","total_pophh","pc_hh_all",70.14
"2023","DNK","desi_2a3","total_pophh","pc_hh_all",96.282043
"2023","EST","desi_2a3","total_pophh","pc_hh_all",79.202244
"2023",NA,"desi_2a3","total_pophh","pc_hh_all",27.847059
"2023","ESP","desi_2a3","total_pophh","pc_hh_all",93.292395
"2023","FIN","desi_2a3","total_pophh","pc_hh_all",70.765159
"2023","FRA","desi_2a3","total_pophh","pc_hh_all",73.254556
"2023","HRV","desi_2a3","total_pophh","pc_hh_all",61.476106
"2023","HUN","desi_2a3","total_pophh","pc_hh_all",80.269106
"2023","IRL","desi_2a3","total_pophh","pc_hh_all",83.815229
"2023","ITA","desi_2a3","total_pophh","pc_hh_all",53.711603
"2023","LTU","desi_2a3","total_pophh","pc_hh_all",78.018238
"2023","LUX","desi_2a3","total_pophh","pc_hh_all",93.3
"2023","LVA","desi_2a3","total_pophh","pc_hh_all",91.5042
"2023","MLT","desi_2a3","total_pophh","pc_hh_all",100
"2023","NLD","desi_2a3","total_pophh","pc_hh_all",97.849931
"2023","POL","desi_2a3","total_pophh","pc_hh_all",70.73063
"2023","PRT","desi_2a3","total_pophh","pc_hh_all",93.017402
"2023","ROU","desi_2a3","total_pophh","pc_hh_all",95.586378
"2023","SWE","desi_2a3","total_pophh","pc_hh_all",84.55016
"2023","SVN","desi_2a3","total_pophh","pc_hh_all",75.524696
"2023","SVK","desi_2a3","total_pophh","pc_hh_all",71.310924
"2023",NA,"desi_2a3","total_pophh","pc_hh_all",73.42177
"2023","AUT","desi_1a1","ind_total","pc_ind",90.46
"2022","AUT","desi_1a1","ind_total","pc_ind",89.32
"2021","AUT","desi_1a1","ind_total","pc_ind",85.92
"2020","AUT","desi_1a1","ind_total","pc_ind",86.18
"2019","AUT","desi_1a1","ind_total","pc_ind",85.34
"2018","AUT","desi_1a1","ind_total","pc_ind",84.86
"2023","BEL","desi_1a1","ind_total","pc_ind",93.04
"2022","BEL","desi_1a1","ind_total","pc_ind",91.39
"2021","BEL","desi_1a1","ind_total","pc_ind",90.18
"2020","BEL","desi_1a1","ind_total","pc_ind",88.93
"2019","BEL","desi_1a1","ind_total","pc_ind",87.13
"2018","BEL","desi_1a1","ind_total","pc_ind",85.6
"2023","BGR","desi_1a1","ind_total","pc_ind",78.97
"2022","BGR","desi_1a1","ind_total","pc_ind",73.93
"2021","BGR","desi_1a1","ind_total","pc_ind",69.18
"2020","BGR","desi_1a1","ind_total","pc_ind",66.84
"2019","BGR","desi_1a1","ind_total","pc_ind",63.63
"2018","BGR","desi_1a1","ind_total","pc_ind",61.91
"2023","CYP","desi_1a1","ind_total","pc_ind",89.22
"2022","CYP","desi_1a1","ind_total","pc_ind",90.64
"2021","CYP","desi_1a1","ind_total","pc_ind",90.52
"2020","CYP","desi_1a1","ind_total","pc_ind",85.5
"2019","CYP","desi_1a1","ind_total","pc_ind",83.67
"2018","CYP","desi_1a1","ind_total","pc_ind",79.48
"2023","CZE","desi_1a1","ind_total","pc_ind",89.68
"2022","CZE","desi_1a1","ind_total","pc_ind",87.42
"2021","CZE","desi_1a1","ind_total","pc_ind",86.02
"2020","CZE","desi_1a1","ind_total","pc_ind",84.74
"2019","CZE","desi_1a1","ind_total","pc_ind",83.79
"2018","CZE","desi_1a1","ind_total","pc_ind",80.53
"2023","DEU","desi_1a1","ind_total","pc_ind",89.88
"2022","DEU","desi_1a1","ind_total","pc_ind",89.26
"2021","DEU","desi_1a1","ind_total","pc_ind",92.8
"2020","DEU","desi_1a1","ind_total","pc_ind",91.23
"2019","DEU","desi_1a1","ind_total","pc_ind",90.46
"2018","DEU","desi_1a1","ind_total","pc_ind",87.48
"2023","DNK","desi_1a1","ind_total","pc_ind",96.44
"2022","DNK","desi_1a1","ind_total","pc_ind",97.26
"2021","DNK","desi_1a1","ind_total","pc_ind",96.7
"2020","DNK","desi_1a1","ind_total","pc_ind",95.46
"2019","DNK","desi_1a1","ind_total","pc_ind",95.23
"2018","DNK","desi_1a1","ind_total","pc_ind",95.32
"2023","EST","desi_1a1","ind_total","pc_ind",90.13
"2022","EST","desi_1a1","ind_total","pc_ind",89.76
"2021","EST","desi_1a1","ind_total","pc_ind",87.95
"2020","EST","desi_1a1","ind_total","pc_ind",88.43
"2019","EST","desi_1a1","ind_total","pc_ind",87.37
"2018","EST","desi_1a1","ind_total","pc_ind",86.48
"2023",NA,"desi_1a1","ind_total","pc_ind",81.89
"2022",NA,"desi_1a1","ind_total","pc_ind",77.09
"2021",NA,"desi_1a1","ind_total","pc_ind",76.56
"2020",NA,"desi_1a1","ind_total","pc_ind",73.69
"2019",NA,"desi_1a1","ind_total","pc_ind",69.81
"2018",NA,"desi_1a1","ind_total","pc_ind",67.26
"2023","ESP","desi_1a1","ind_total","pc_ind",92.94
"2022","ESP","desi_1a1","ind_total","pc_ind",91.79
"2021","ESP","desi_1a1","ind_total","pc_ind",91.25
"2020","ESP","desi_1a1","ind_total","pc_ind",87.71
"2019","ESP","desi_1a1","ind_total","pc_ind",82.51
"2018","ESP","desi_1a1","ind_total","pc_ind",80.01
"2023","FIN","desi_1a1","ind_total","pc_ind",94.82
"2022","FIN","desi_1a1","ind_total","pc_ind",95.36
"2021","FIN","desi_1a1","ind_total","pc_ind",95.24
"2020","FIN","desi_1a1","ind_total","pc_ind",93.42
"2019","FIN","desi_1a1","ind_total","pc_ind",92.56
"2018","FIN","desi_1a1","ind_total","pc_ind",91.82
"2023","FRA","desi_1a1","ind_total","pc_ind",89.87
"2022","FRA","desi_1a1","ind_total","pc_ind",89.33
"2020","FRA","desi_1a1","ind_total","pc_ind",86.52
"2019","FRA","desi_1a1","ind_total","pc_ind",85.3
"2018","FRA","desi_1a1","ind_total","pc_ind",82.82
"2023","HRV","desi_1a1","ind_total","pc_ind",80.65
"2022","HRV","desi_1a1","ind_total","pc_ind",80.32
"2021","HRV","desi_1a1","ind_total","pc_ind",77.55
"2020","HRV","desi_1a1","ind_total","pc_ind",77.12
"2019","HRV","desi_1a1","ind_total","pc_ind",72.69
"2018","HRV","desi_1a1","ind_total","pc_ind",64.66
"2023","HUN","desi_1a1","ind_total","pc_ind",88.13
"2022","HUN","desi_1a1","ind_total","pc_ind",87.43
"2021","HUN","desi_1a1","ind_total","pc_ind",83.89
"2020","HUN","desi_1a1","ind_total","pc_ind",79.91
"2019","HUN","desi_1a1","ind_total","pc_ind",74.99
"2018","HUN","desi_1a1","ind_total","pc_ind",75.63
"2023","IRL","desi_1a1","ind_total","pc_ind",95.27
"2022","IRL","desi_1a1","ind_total","pc_ind",97.97
"2021","IRL","desi_1a1","ind_total","pc_ind",89.31
"2020","IRL","desi_1a1","ind_total","pc_ind",88.27
"2019","IRL","desi_1a1","ind_total","pc_ind",79.87
"2018","IRL","desi_1a1","ind_total","pc_ind",78.83
"2023","ITA","desi_1a1","ind_total","pc_ind",82.94
"2022","ITA","desi_1a1","ind_total","pc_ind",80.11
"2021","ITA","desi_1a1","ind_total","pc_ind",76.43
"2020","ITA","desi_1a1","ind_total","pc_ind",73.89
"2019","ITA","desi_1a1","ind_total","pc_ind",72.37
"2018","ITA","desi_1a1","ind_total","pc_ind",69.01
"2023","LTU","desi_1a1","ind_total","pc_ind",86.8
"2022","LTU","desi_1a1","ind_total","pc_ind",85.58
"2021","LTU","desi_1a1","ind_total","pc_ind",82.05
"2020","LTU","desi_1a1","ind_total","pc_ind",80.69
"2019","LTU","desi_1a1","ind_total","pc_ind",78.1
"2018","LTU","desi_1a1","ind_total","pc_ind",75.17
"2023","LUX","desi_1a1","ind_total","pc_ind",95.23
"2022","LUX","desi_1a1","ind_total","pc_ind",97.31
"2021","LUX","desi_1a1","ind_total","pc_ind",96.37
"2020","LUX","desi_1a1","ind_total","pc_ind",92.59
"2019","LUX","desi_1a1","ind_total","pc_ind",92.4
"2018","LUX","desi_1a1","ind_total","pc_ind",96.4
